,Route,Distance,Cost,InitialLoad
264,"[0, 40.2, 22.0, 13.0, 23.0, 0.0]",377.85972082340106,1889.2986041170052,20000
265,"[0, 40.2, 22.0, 10.0, 2.0, 0.0]",467.3663818060756,2336.831909030378,20000
266,"[0, 40.2, 22.0, 10.0, 13.0, 2.0, 0.0]",502.51934241689327,2512.596712084466,20000
267,"[0, 40.2, 22.0, 10.0, 13.0, 0.0]",470.5745426337855,2352.8727131689275,20000
268,"[0, 40.2, 22.0, 10.0, 13.0, 21.1, 0.0]",679.7889198994121,3398.9445994970606,20000
269,"[0, 40.2, 22.0, 10.0, 13.0, 21.2, 0.0]",679.7889198994121,3398.9445994970606,20000
270,"[0, 40.2, 22.0, 10.0, 23.0, 0.0]",428.14119953847523,2140.705997692376,20000
271,"[0, 40.2, 22.0, 10.0, 24.0, 0.0]",488.03841157446044,2440.192057872302,20000
272,"[0, 40.2, 22.0, 10.0, 0.0]",424.30977484176753,2121.548874208838,20000
273,"[0, 40.2, 22.0, 21.1, 22.0, 0.0]",318.86950971908715,1594.3475485954357,20000
274,"[0, 40.2, 22.0, 21.1, 13.0, 0.0]",363.75975136376024,1818.7987568188012,20000
275,"[0, 40.2, 22.0, 21.1, 2.0, 0.0]",319.0891394685103,1595.4456973425517,20000
276,"[0, 40.2, 22.0, 21.1, 0.0]",318.791753158545,1593.958765792725,20000
277,"[0, 40.2, 22.0, 21.1, 36.0, 13.0, 0.0]",377.1724340427101,1885.8621702135506,20000
278,"[0, 40.2, 22.0, 21.1, 34.0, 2.0, 0.0]",418.11205775545307,2090.560288777265,20000
279,"[0, 40.2, 22.0, 21.1, 34.0, 13.0, 0.0]",477.86883917686407,2389.3441958843205,20000
280,"[0, 40.2, 22.0, 21.1, 34.0, 0.0]",405.8584517472485,2029.2922587362427,20000
281,"[0, 40.2, 22.0, 21.1, 21.2, 0.0]",318.791753158545,1593.958765792725,20000
282,"[0, 40.2, 22.0, 21.2, 21.1, 0.0]",318.791753158545,1593.958765792725,20000
283,"[0, 40.2, 22.0, 21.2, 34.0, 2.0, 0.0]",418.11205775545307,2090.560288777265,20000
284,"[0, 40.2, 22.0, 21.2, 34.0, 13.0, 0.0]",477.86883917686407,2389.3441958843205,20000
285,"[0, 40.2, 22.0, 21.2, 34.0, 0.0]",405.8584517472485,2029.2922587362427,20000
286,"[0, 40.2, 22.0, 21.2, 36.0, 13.0, 0.0]",377.1724340427101,1885.8621702135506,20000
287,"[0, 40.2, 22.0, 21.2, 22.0, 0.0]",318.86950971908715,1594.3475485954357,20000
288,"[0, 40.2, 22.0, 21.2, 0.0]",318.791753158545,1593.958765792725,20000
289,"[0, 40.2, 22.0, 21.2, 2.0, 0.0]",319.0891394685103,1595.4456973425517,20000
290,"[0, 40.2, 22.0, 21.2, 13.0, 0.0]",363.75975136376024,1818.7987568188012,20000
291,"[0, 40.2, 22.0, 0.0]",244.4538527643844,1222.269263821922,20000
292,"[0, 40.2, 22.0, 36.0, 13.0, 2.0, 0.0]",371.6684818159477,1858.3424090797384,20000
293,"[0, 40.2, 22.0, 36.0, 13.0, 0.0]",339.7236820328399,1698.6184101641995,20000
294,"[0, 40.2, 22.0, 36.0, 13.0, 21.1, 0.0]",548.9380592984666,2744.690296492333,20000
295,"[0, 40.2, 22.0, 36.0, 13.0, 21.2, 0.0]",548.9380592984666,2744.690296492333,20000
296,"[0, 40.2, 22.0, 34.0, 2.0, 0.0]",356.5959210220128,1782.979605110064,20000
297,"[0, 40.2, 22.0, 34.0, 21.2, 0.0]",489.5962818855842,2447.981409427921,20000
298,"[0, 40.2, 22.0, 34.0, 21.2, 2.0, 0.0]",489.8936681955495,2449.468340977747,20000
299,"[0, 40.2, 22.0, 34.0, 21.2, 13.0, 0.0]",534.5642800907995,2672.8214004539973,20000
300,"[0, 40.2, 22.0, 34.0, 21.1, 13.0, 0.0]",534.5642800907995,2672.8214004539973,20000
301,"[0, 40.2, 22.0, 34.0, 21.1, 2.0, 0.0]",489.8936681955495,2449.468340977747,20000
302,"[0, 40.2, 22.0, 34.0, 21.1, 0.0]",489.5962818855842,2447.981409427921,20000
303,"[0, 40.2, 22.0, 34.0, 22.0, 2.0, 0.0]",428.3897722979622,2141.948861489811,20000
304,"[0, 40.2, 22.0, 34.0, 22.0, 13.0, 0.0]",476.1187538907944,2380.593769453972,20000
305,"[0, 40.2, 22.0, 34.0, 22.0, 0.0]",428.157901712686,2140.78950856343,20000
306,"[0, 40.2, 22.0, 34.0, 22.0, 34.0, 0.0]",528.0463639621098,2640.231819810549,20000
307,"[0, 40.2, 22.0, 34.0, 13.0, 2.0, 0.0]",448.29750222653155,2241.487511132658,20000
308,"[0, 40.2, 22.0, 34.0, 13.0, 0.0]",416.35270244342377,2081.7635122171187,20000
309,"[0, 40.2, 22.0, 34.0, 13.0, 21.1, 0.0]",625.5670797090504,3127.8353985452522,20000
310,"[0, 40.2, 22.0, 34.0, 13.0, 21.2, 0.0]",625.5670797090504,3127.8353985452522,20000
311,"[0, 40.2, 22.0, 34.0, 23.0, 0.0]",408.7248979167266,2043.624489583633,20000
312,"[0, 40.2, 22.0, 34.0, 0.0]",344.3423150138082,1721.7115750690411,20000
313,"[0, 40.2, 22.0, 3.0, 2.0, 0.0]",326.68155281946986,1633.4077640973492,20000
314,"[0, 40.2, 22.0, 3.0, 13.0, 0.0]",387.99279280797913,1939.9639640398957,20000
315,"[0, 40.2, 22.0, 3.0, 0.0]",318.134317484347,1590.6715874217348,20000
316,"[0, 40.2, 22.0, 3.0, 34.0, 2.0, 0.0]",356.7406881165964,1783.703440582982,20000
317,"[0, 40.2, 22.0, 3.0, 34.0, 13.0, 0.0]",416.4974695380074,2082.487347690037,20000
318,"[0, 40.2, 22.0, 3.0, 34.0, 0.0]",344.48708210839186,1722.4354105419593,20000
319,"[0, 40.2, 22.0, 24.0, 2.0, 0.0]",501.06089633916463,2505.304481695823,20000
320,"[0, 40.2, 22.0, 24.0, 0.0]",457.4575930229178,2287.287965114589,20000
321,"[0, 40.2, 22.0, 31.0, 34.0, 0.0]",351.5311651379485,1757.6558256897424,20000
322,"[0, 40.2, 36.0, 13.0, 2.0, 0.0]",351.65360210352566,1758.2680105176282,20000
323,"[0, 40.2, 36.0, 13.0, 0.0]",319.7088023204179,1598.5440116020893,20000
324,"[0, 40.2, 36.0, 13.0, 21.1, 2.0, 0.0]",529.2205658960098,2646.102829480049,20000
325,"[0, 40.2, 36.0, 13.0, 21.1, 0.0]",528.9231795860445,2644.6158979302227,20000
326,"[0, 40.2, 36.0, 13.0, 21.2, 0.0]",528.9231795860445,2644.6158979302227,20000
327,"[0, 40.2, 36.0, 13.0, 21.2, 2.0, 0.0]",529.2205658960098,2646.102829480049,20000
328,"[0, 40.2, 36.0, 13.0, 23.0, 2.0, 0.0]",446.6089192137407,2233.0445960687034,20000
329,"[0, 40.2, 36.0, 13.0, 23.0, 0.0]",405.1538182013261,2025.7690910066303,20000
330,"[0, 40.2, 34.0, 2.0, 0.0]",321.10252841230965,1605.5126420615484,20000
331,"[0, 40.2, 34.0, 21.2, 21.1, 2.0, 0.0]",454.4002755858463,2272.0013779292317,20000
332,"[0, 40.2, 34.0, 21.2, 21.1, 0.0]",454.102889275881,2270.514446379405,20000
333,"[0, 40.2, 34.0, 21.2, 22.0, 2.0, 0.0]",454.41251642169937,2272.062582108497,20000
334,"[0, 40.2, 34.0, 21.2, 22.0, 13.0, 0.0]",502.1414980145315,2510.7074900726575,20000
335,"[0, 40.2, 34.0, 21.2, 22.0, 0.0]",454.18064583642314,2270.903229182116,20000
336,"[0, 40.2, 34.0, 21.2, 0.0]",454.102889275881,2270.514446379405,20000
337,"[0, 40.2, 34.0, 21.2, 2.0, 0.0]",454.4002755858463,2272.0013779292317,20000
338,"[0, 40.2, 34.0, 21.2, 13.0, 2.0, 0.0]",531.0156872642041,2655.0784363210205,20000
339,"[0, 40.2, 34.0, 21.2, 13.0, 0.0]",499.07088748109624,2495.3544374054813,20000
340,"[0, 40.2, 34.0, 21.1, 22.0, 2.0, 0.0]",454.41251642169937,2272.062582108497,20000
341,"[0, 40.2, 34.0, 21.1, 22.0, 13.0, 0.0]",502.1414980145315,2510.7074900726575,20000
342,"[0, 40.2, 34.0, 21.1, 22.0, 0.0]",454.18064583642314,2270.903229182116,20000
343,"[0, 40.2, 34.0, 21.1, 13.0, 2.0, 0.0]",531.0156872642041,2655.0784363210205,20000
344,"[0, 40.2, 34.0, 21.1, 13.0, 0.0]",499.07088748109624,2495.3544374054813,20000
345,"[0, 40.2, 34.0, 21.1, 2.0, 0.0]",454.4002755858463,2272.0013779292317,20000
346,"[0, 40.2, 34.0, 21.1, 0.0]",454.102889275881,2270.514446379405,20000
347,"[0, 40.2, 34.0, 21.1, 21.2, 0.0]",454.102889275881,2270.514446379405,20000
348,"[0, 40.2, 34.0, 21.1, 21.2, 2.0, 0.0]",454.4002755858463,2272.0013779292317,20000
349,"[0, 40.2, 34.0, 22.0, 2.0, 0.0]",392.89637968825906,1964.4818984412952,20000
350,"[0, 40.2, 34.0, 22.0, 13.0, 2.0, 0.0]",472.570161064199,2362.850805320995,20000
351,"[0, 40.2, 34.0, 22.0, 13.0, 0.0]",440.6253612810912,2203.126806405456,20000
352,"[0, 40.2, 34.0, 22.0, 21.1, 2.0, 0.0]",467.29979580710875,2336.498979035544,20000
353,"[0, 40.2, 34.0, 22.0, 21.1, 0.0]",467.00240949714345,2335.012047485717,20000
354,"[0, 40.2, 34.0, 22.0, 21.2, 0.0]",467.00240949714345,2335.012047485717,20000
355,"[0, 40.2, 34.0, 22.0, 21.2, 2.0, 0.0]",467.29979580710875,2336.498979035544,20000
356,"[0, 40.2, 34.0, 22.0, 0.0]",392.66450910298283,1963.322545514914,20000
357,"[0, 40.2, 34.0, 22.0, 34.0, 2.0, 0.0]",504.8065773606112,2524.032886803056,20000
358,"[0, 40.2, 34.0, 22.0, 34.0, 21.2, 0.0]",637.8069382241825,3189.0346911209126,20000
359,"[0, 40.2, 34.0, 22.0, 34.0, 21.1, 0.0]",637.8069382241825,3189.0346911209126,20000
360,"[0, 40.2, 34.0, 22.0, 34.0, 13.0, 2.0, 0.0]",596.5081585651301,2982.5407928256504,20000
361,"[0, 40.2, 34.0, 22.0, 34.0, 13.0, 0.0]",564.5633587820223,2822.8167939101113,20000
362,"[0, 40.2, 34.0, 22.0, 34.0, 23.0, 0.0]",556.935554255325,2784.6777712766248,20000
363,"[0, 40.2, 34.0, 22.0, 34.0, 0.0]",492.55297135240664,2462.764856762033,20000
364,"[0, 40.2, 34.0, 13.0, 2.0, 0.0]",412.80410961682844,2064.0205480841423,20000
365,"[0, 40.2, 34.0, 13.0, 0.0]",380.85930983372066,1904.2965491686032,20000
366,"[0, 40.2, 34.0, 13.0, 21.1, 2.0, 0.0]",590.3710734093125,2951.8553670465626,20000
367,"[0, 40.2, 34.0, 13.0, 21.1, 0.0]",590.0736870993472,2950.3684354967363,20000
368,"[0, 40.2, 34.0, 13.0, 21.1, 21.2, 0.0]",590.0736870993472,2950.3684354967363,20000
369,"[0, 40.2, 34.0, 13.0, 21.2, 21.1, 0.0]",590.0736870993472,2950.3684354967363,20000
370,"[0, 40.2, 34.0, 13.0, 21.2, 0.0]",590.0736870993472,2950.3684354967363,20000
371,"[0, 40.2, 34.0, 13.0, 21.2, 2.0, 0.0]",590.3710734093125,2951.8553670465626,20000
372,"[0, 40.2, 34.0, 13.0, 23.0, 2.0, 0.0]",507.75942672704355,2538.7971336352175,20000
373,"[0, 40.2, 34.0, 13.0, 23.0, 0.0]",466.30432571462893,2331.521628573145,20000
374,"[0, 40.2, 34.0, 23.0, 2.0, 0.0]",414.68660631943806,2073.43303159719,20000
375,"[0, 40.2, 34.0, 23.0, 0.0]",373.23150530702344,1866.157526535117,20000
376,"[0, 40.2, 34.0, 4.0, 0.0]",450.9801002751189,2254.9005013755946,20000
377,"[0, 40.2, 34.0, 0.0]",308.8489224041051,1544.2446120205254,20000
378,"[0, 40.2, 31.0, 34.0, 2.0, 0.0]",323.88169645243914,1619.4084822621958,20000
379,"[0, 40.2, 31.0, 34.0, 21.2, 0.0]",456.8820573160105,2284.4102865800523,20000
380,"[0, 40.2, 31.0, 34.0, 21.1, 0.0]",456.8820573160105,2284.4102865800523,20000
381,"[0, 40.2, 31.0, 34.0, 22.0, 0.0]",395.4436771431124,1977.218385715562,20000
382,"[0, 40.2, 31.0, 34.0, 13.0, 0.0]",383.63847787385015,1918.1923893692508,20000
383,"[0, 40.2, 31.0, 34.0, 0.0]",311.6280904442346,1558.140452221173,20000
384,"[0, 40.2, 25.0, 0.0]",257.44148320084065,1287.2074160042032,20000
385,"[0, 40.2, 25.0, 10.0, 0.0]",417.80706061559084,2089.0353030779543,20000
386,"[0, 40.2, 25.0, 9.0, 0.0]",433.7723068002019,2168.861534001009,20000
387,"[0, 40.2, 25.0, 9.0, 34.0, 0.0]",475.6021200628591,2378.0106003142955,20000
388,"[0, 40.2, 25.0, 13.0, 0.0]",330.9023672834861,1654.5118364174305,20000
389,"[0, 40.2, 25.0, 2.0, 0.0]",281.8867057669394,1409.433528834697,20000
390,"[0, 40.2, 25.0, 34.0, 0.0]",389.365522657968,1946.82761328984,20000
391,"[0, 40.2, 24.0, 2.0, 0.0]",498.41340409302046,2492.0670204651024,20000
392,"[0, 40.2, 24.0, 0.0]",454.81010077677365,2274.0505038838683,20000
393,"[0, 40.2, 23.0, 2.0, 0.0]",376.205905595559,1881.029527977795,20000
394,"[0, 40.2, 23.0, 0.0]",334.7508045831444,1673.7540229157219,20000
395,"[0, 40.2, 21.1, 22.0, 2.0, 0.0]",264.44648156950603,1322.23240784753,20000
396,"[0, 40.2, 21.1, 22.0, 13.0, 0.0]",312.1754631623382,1560.877315811691,20000
397,"[0, 40.2, 21.1, 22.0, 21.1, 0.0]",338.5525113783904,1692.762556891952,20000
398,"[0, 40.2, 21.1, 22.0, 21.2, 0.0]",338.5525113783904,1692.762556891952,20000
399,"[0, 40.2, 21.1, 22.0, 0.0]",264.2146109842298,1321.073054921149,20000
400,"[0, 40.2, 21.1, 22.0, 34.0, 2.0, 0.0]",376.35667924185816,1881.783396209291,20000
401,"[0, 40.2, 21.1, 22.0, 34.0, 13.0, 0.0]",436.11346066326917,2180.5673033163457,20000
402,"[0, 40.2, 21.1, 22.0, 34.0, 0.0]",364.1030732336536,1820.515366168268,20000
403,"[0, 40.2, 21.1, 13.0, 2.0, 0.0]",341.04965241201063,1705.248262060053,20000
404,"[0, 40.2, 21.1, 13.0, 0.0]",309.10485262890285,1545.5242631445142,20000
405,"[0, 40.2, 21.1, 13.0, 21.1, 0.0]",518.3192298945295,2591.5961494726475,20000
406,"[0, 40.2, 21.1, 13.0, 21.2, 0.0]",518.3192298945295,2591.5961494726475,20000
407,"[0, 40.2, 21.1, 13.0, 23.0, 0.0]",394.54986850981106,1972.7493425490552,20000
408,"[0, 40.2, 21.1, 2.0, 0.0]",264.434240733653,1322.171203668265,20000
409,"[0, 40.2, 21.1, 0.0]",264.1368544236877,1320.6842721184385,20000
410,"[0, 40.2, 21.1, 23.0, 2.0, 0.0]",403.85248570331794,2019.2624285165898,20000
411,"[0, 40.2, 21.1, 23.0, 0.0]",362.3973846909033,1811.9869234545167,20000
412,"[0, 40.2, 21.1, 36.0, 13.0, 2.0, 0.0]",354.4623350909606,1772.311675454803,20000
413,"[0, 40.2, 21.1, 36.0, 13.0, 0.0]",322.5175353078528,1612.587676539264,20000
414,"[0, 40.2, 21.1, 34.0, 2.0, 0.0]",363.4571590205957,1817.2857951029787,20000
415,"[0, 40.2, 21.1, 34.0, 21.2, 0.0]",496.4575198841671,2482.2875994208352,20000
416,"[0, 40.2, 21.1, 34.0, 21.2, 2.0, 0.0]",496.7549061941324,2483.774530970662,20000
417,"[0, 40.2, 21.1, 34.0, 21.2, 13.0, 0.0]",541.4255180893823,2707.1275904469117,20000
418,"[0, 40.2, 21.1, 34.0, 21.1, 13.0, 0.0]",541.4255180893823,2707.1275904469117,20000
419,"[0, 40.2, 21.1, 34.0, 21.1, 2.0, 0.0]",496.7549061941324,2483.774530970662,20000
420,"[0, 40.2, 21.1, 34.0, 21.1, 0.0]",496.4575198841671,2482.2875994208352,20000
421,"[0, 40.2, 21.1, 34.0, 22.0, 2.0, 0.0]",435.2510102965452,2176.255051482726,20000
422,"[0, 40.2, 21.1, 34.0, 22.0, 13.0, 0.0]",482.97999188937735,2414.899959446887,20000
423,"[0, 40.2, 21.1, 34.0, 22.0, 0.0]",435.01913971126896,2175.095698556345,20000
424,"[0, 40.2, 21.1, 34.0, 22.0, 34.0, 0.0]",534.9076019606928,2674.538009803464,20000
425,"[0, 40.2, 21.1, 34.0, 13.0, 2.0, 0.0]",455.1587402251145,2275.7937011255726,20000
426,"[0, 40.2, 21.1, 34.0, 13.0, 0.0]",423.21394044200673,2116.0697022100335,20000
427,"[0, 40.2, 21.1, 34.0, 13.0, 21.1, 0.0]",632.4283177076334,3162.1415885381666,20000
428,"[0, 40.2, 21.1, 34.0, 13.0, 21.2, 0.0]",632.4283177076334,3162.1415885381666,20000
429,"[0, 40.2, 21.1, 34.0, 23.0, 0.0]",415.58613591530957,2077.930679576548,20000
430,"[0, 40.2, 21.1, 34.0, 0.0]",351.2035530123912,1756.017765061956,20000
431,"[0, 40.2, 21.1, 21.2, 34.0, 2.0, 0.0]",363.4571590205957,1817.2857951029787,20000
432,"[0, 40.2, 21.1, 21.2, 34.0, 13.0, 0.0]",423.21394044200673,2116.0697022100335,20000
433,"[0, 40.2, 21.1, 21.2, 34.0, 0.0]",351.2035530123912,1756.017765061956,20000
434,"[0, 40.2, 21.1, 21.2, 22.0, 0.0]",264.2146109842298,1321.073054921149,20000
435,"[0, 40.2, 21.1, 21.2, 0.0]",264.1368544236877,1320.6842721184385,20000
436,"[0, 40.2, 21.1, 21.2, 2.0, 0.0]",264.434240733653,1322.171203668265,20000
437,"[0, 40.2, 21.1, 21.2, 13.0, 0.0]",309.10485262890285,1545.5242631445142,20000
438,"[0, 18.0, 22.0, 2.0, 0.0]",163.79528448149966,818.9764224074984,20000
439,"[0, 18.0, 22.0, 13.0, 0.0]",211.52426607433185,1057.6213303716593,20000
440,"[0, 18.0, 22.0, 10.0, 13.0, 0.0]",389.68410376562446,1948.4205188281223,20000
441,"[0, 18.0, 22.0, 10.0, 0.0]",343.41933597360656,1717.0966798680329,20000
442,"[0, 18.0, 22.0, 21.1, 0.0]",237.90131429038405,1189.5065714519203,20000
443,"[0, 18.0, 22.0, 21.2, 0.0]",237.90131429038405,1189.5065714519203,20000
444,"[0, 18.0, 22.0, 0.0]",163.5634138962234,817.8170694811171,20000
445,"[0, 18.0, 22.0, 36.0, 13.0, 0.0]",258.83324316467895,1294.1662158233949,20000
446,"[0, 18.0, 22.0, 34.0, 2.0, 0.0]",275.7054821538518,1378.527410769259,20000
447,"[0, 18.0, 22.0, 34.0, 13.0, 0.0]",335.4622635752628,1677.311317876314,20000
448,"[0, 18.0, 22.0, 34.0, 0.0]",263.45187614564725,1317.2593807282362,20000
449,"[0, 18.0, 31.0, 34.0, 0.0]",252.1850927999468,1260.925463999734,20000
450,"[0, 18.0, 34.0, 2.0, 0.0]",230.29244567964875,1151.4622283982437,20000
451,"[0, 18.0, 34.0, 21.2, 0.0]",363.29280654322014,1816.4640327161007,20000
452,"[0, 18.0, 34.0, 21.2, 2.0, 0.0]",363.59019285318544,1817.9509642659273,20000
453,"[0, 18.0, 34.0, 21.2, 13.0, 0.0]",408.2608047484353,2041.3040237421765,20000
454,"[0, 18.0, 34.0, 21.1, 13.0, 0.0]",408.2608047484353,2041.3040237421765,20000
455,"[0, 18.0, 34.0, 21.1, 2.0, 0.0]",363.59019285318544,1817.9509642659273,20000
456,"[0, 18.0, 34.0, 21.1, 0.0]",363.29280654322014,1816.4640327161007,20000
457,"[0, 18.0, 34.0, 22.0, 2.0, 0.0]",302.0862969555982,1510.431484777991,20000
458,"[0, 18.0, 34.0, 22.0, 13.0, 0.0]",349.81527854843034,1749.0763927421517,20000
459,"[0, 18.0, 34.0, 22.0, 0.0]",301.85442637032196,1509.2721318516099,20000
460,"[0, 18.0, 34.0, 22.0, 34.0, 0.0]",401.7428886197458,2008.7144430987291,20000
461,"[0, 18.0, 34.0, 13.0, 2.0, 0.0]",321.99402688416757,1609.970134420838,20000
462,"[0, 18.0, 34.0, 13.0, 0.0]",290.0492271010598,1450.246135505299,20000
463,"[0, 18.0, 34.0, 13.0, 21.1, 0.0]",499.26360436668637,2496.318021833432,20000
464,"[0, 18.0, 34.0, 13.0, 21.2, 0.0]",499.26360436668637,2496.318021833432,20000
465,"[0, 18.0, 34.0, 23.0, 0.0]",282.42142257436257,1412.107112871813,20000
466,"[0, 18.0, 34.0, 0.0]",218.03883967144418,1090.194198357221,20000
467,"[0, 18.0, 36.0, 13.0, 2.0, 0.0]",277.84904677261676,1389.2452338630837,20000
468,"[0, 18.0, 36.0, 13.0, 0.0]",245.904246989509,1229.521234947545,20000
469,"[0, 18.0, 40.2, 13.0, 0.0]",293.7026360561312,1468.5131802806561,20000
470,"[0, 18.0, 40.2, 10.0, 0.0]",419.11053315229697,2095.5526657614846,20000
471,"[0, 18.0, 40.2, 9.0, 0.0]",394.95899453026533,1974.7949726513266,20000
472,"[0, 18.0, 40.2, 9.0, 10.0, 0.0]",492.324468237116,2461.62234118558,20000
473,"[0, 18.0, 40.2, 9.0, 34.0, 0.0]",436.78880779292257,2183.944038964613,20000
474,"[0, 18.0, 40.2, 2.0, 0.0]",241.91704899629306,1209.5852449814654,20000
475,"[0, 18.0, 40.2, 0.0]",241.86712651474886,1209.3356325737443,20000
476,"[0, 18.0, 40.2, 34.0, 2.0, 0.0]",322.69306763649456,1613.4653381824728,20000
477,"[0, 18.0, 40.2, 34.0, 13.0, 0.0]",382.44984905790557,1912.2492452895278,20000
478,"[0, 18.0, 40.2, 34.0, 0.0]",310.43946162829,1552.19730814145,20000
479,"[0, 18.0, 24.0, 0.0]",304.90490814793276,1524.5245407396637,20000
480,"[0, 18.0, 23.0, 2.0, 0.0]",232.22092682532434,1161.1046341266217,20000
481,"[0, 18.0, 23.0, 0.0]",190.76582581290972,953.8291290645486,20000
482,"[0, 18.0, 21.2, 34.0, 2.0, 0.0]",337.11620994102134,1685.5810497051066,20000
483,"[0, 18.0, 21.2, 34.0, 13.0, 0.0]",396.87299136243234,1984.3649568121618,20000
484,"[0, 18.0, 21.2, 34.0, 0.0]",324.8626039328168,1624.313019664084,20000
485,"[0, 18.0, 21.2, 22.0, 0.0]",237.87366190465542,1189.368309523277,20000
486,"[0, 18.0, 21.2, 0.0]",237.7959053441133,1188.9795267205664,20000
487,"[0, 18.0, 21.2, 2.0, 0.0]",238.0932916540786,1190.466458270393,20000
488,"[0, 18.0, 21.2, 13.0, 0.0]",282.7639035493285,1413.8195177466425,20000
489,"[0, 18.0, 21.1, 22.0, 0.0]",237.87366190465542,1189.368309523277,20000
490,"[0, 18.0, 21.1, 13.0, 0.0]",282.7639035493285,1413.8195177466425,20000
491,"[0, 18.0, 21.1, 2.0, 0.0]",238.0932916540786,1190.466458270393,20000
492,"[0, 18.0, 21.1, 0.0]",237.7959053441133,1188.9795267205664,20000
493,"[0, 18.0, 21.1, 34.0, 2.0, 0.0]",337.11620994102134,1685.5810497051066,20000
494,"[0, 18.0, 21.1, 34.0, 13.0, 0.0]",396.87299136243234,1984.3649568121618,20000
495,"[0, 18.0, 21.1, 34.0, 0.0]",324.8626039328168,1624.313019664084,20000
496,"[0, 18.0, 2.0, 0.0]",92.02313486215827,460.11567431079135,20000
497,"[0, 18.0, 3.0, 2.0, 0.0]",203.2626457552278,1016.313228776139,20000
498,"[0, 18.0, 3.0, 13.0, 0.0]",264.5738857437371,1322.8694287186854,20000
499,"[0, 18.0, 3.0, 0.0]",194.71541042010494,973.5770521005247,20000
500,"[0, 18.0, 3.0, 34.0, 13.0, 0.0]",293.0785624737654,1465.392812368827,20000
501,"[0, 18.0, 3.0, 34.0, 0.0]",221.06817504414983,1105.3408752207492,20000
502,"[0, 18.0, 9.0, 2.0, 0.0]",309.9869669500955,1549.9348347504774,20000
503,"[0, 18.0, 9.0, 0.0]",285.1700289978631,1425.8501449893154,20000
504,"[0, 18.0, 9.0, 21.1, 0.0]",469.9544983841248,2349.772491920624,20000
505,"[0, 18.0, 9.0, 21.1, 34.0, 0.0]",557.0211969728283,2785.1059848641416,20000
506,"[0, 18.0, 9.0, 13.0, 2.0, 0.0]",389.7223342500089,1948.6116712500443,20000
507,"[0, 18.0, 9.0, 13.0, 0.0]",357.7775344669011,1788.8876723345056,20000
508,"[0, 18.0, 9.0, 10.0, 2.0, 0.0]",425.5921096690218,2127.960548345109,20000
509,"[0, 18.0, 9.0, 10.0, 13.0, 0.0]",428.8002704967317,2144.0013524836586,20000
510,"[0, 18.0, 9.0, 10.0, 0.0]",382.53550270471374,1912.6775135235687,20000
511,"[0, 18.0, 9.0, 21.2, 34.0, 0.0]",557.0211969728283,2785.1059848641416,20000
512,"[0, 18.0, 9.0, 21.2, 0.0]",469.9544983841248,2349.772491920624,20000
513,"[0, 18.0, 9.0, 22.0, 13.0, 0.0]",451.88074618315403,2259.40373091577,20000
514,"[0, 18.0, 9.0, 22.0, 0.0]",403.91989400504565,2019.5994700252281,20000
515,"[0, 18.0, 9.0, 22.0, 34.0, 0.0]",503.80835625446946,2519.041781272347,20000
516,"[0, 18.0, 9.0, 23.0, 0.0]",317.4313716605858,1587.1568583029289,20000
517,"[0, 18.0, 9.0, 34.0, 2.0, 0.0]",339.25344826872487,1696.2672413436244,20000
518,"[0, 18.0, 9.0, 34.0, 21.2, 0.0]",472.2538091322962,2361.269045661481,20000
519,"[0, 18.0, 9.0, 34.0, 21.1, 0.0]",472.2538091322962,2361.269045661481,20000
520,"[0, 18.0, 9.0, 34.0, 22.0, 0.0]",410.8154289593981,2054.0771447969905,20000
521,"[0, 18.0, 9.0, 34.0, 22.0, 34.0, 0.0]",510.7038912088219,2553.5194560441096,20000
522,"[0, 18.0, 9.0, 34.0, 13.0, 2.0, 0.0]",430.95502947324366,2154.7751473662183,20000
523,"[0, 18.0, 9.0, 34.0, 13.0, 0.0]",399.0102296901359,1995.0511484506794,20000
524,"[0, 18.0, 9.0, 34.0, 23.0, 0.0]",391.3824251634387,1956.9121258171936,20000
525,"[0, 18.0, 9.0, 34.0, 0.0]",326.9998422605203,1634.9992113026017,20000
526,"[0, 18.0, 9.0, 24.0, 0.0]",444.4570595900547,2222.2852979502736,20000
527,"[0, 18.0, 0.0]",91.56965436213027,457.84827181065134,20000
528,"[0, 18.0, 10.0, 2.0, 0.0]",314.7689471214859,1573.8447356074294,20000
529,"[0, 18.0, 10.0, 13.0, 2.0, 0.0]",349.9219077323035,1749.6095386615175,20000
530,"[0, 18.0, 10.0, 13.0, 0.0]",317.9771079491957,1589.8855397459786,20000
531,"[0, 18.0, 10.0, 23.0, 0.0]",275.5437648538856,1377.7188242694278,20000
532,"[0, 18.0, 10.0, 24.0, 0.0]",335.44097688987074,1677.2048844493538,20000
533,"[0, 18.0, 10.0, 0.0]",271.71234015717783,1358.5617007858891,20000
534,"[0, 18.0, 13.0, 2.0, 0.0]",175.4003463308341,877.0017316541705,20000
535,"[0, 18.0, 13.0, 0.0]",143.45554654772636,717.2777327386318,20000
536,"[0, 18.0, 13.0, 21.1, 0.0]",352.6699238133529,1763.3496190667645,20000
537,"[0, 18.0, 13.0, 21.2, 0.0]",352.6699238133529,1763.3496190667645,20000
538,"[0, 18.0, 13.0, 23.0, 0.0]",228.9005624286346,1144.502812143173,20000
539,"[0, 18.0, 15.0, 0.0]",284.34285457105625,1421.7142728552813,20000
